_id,id,year,state_name,state_code,district_name,district_code,season,crop_code,crop_name,crop_type,area,area_unit,production,production_unit,yield,yield_unit
4147,4146, 1998-99,Karnataka,29,Kodagu,541,Kharif     ,1101,Cotton(Lint),Fiber Crops,2.0,Hectare,3.0,Tonnes,1.5,Tonnes/Hectare
4148,4147, 1998-99,Karnataka,29,Kolar,542,Kharif     ,1101,Cotton(Lint),Fiber Crops,30.0,Hectare,53.0,Tonnes,1.77,Tonnes/Hectare
4149,4148, 1998-99,Karnataka,29,Koppal,543,Kharif     ,1101,Cotton(Lint),Fiber Crops,19182.0,Hectare,18430.0,Tonnes,0.96,Tonnes/Hectare
4150,4149, 1998-99,Karnataka,29,Mandya,544,Kharif     ,1101,Cotton(Lint),Fiber Crops,44.0,Hectare,65.0,Tonnes,1.48,Tonnes/Hectare
4151,4150, 1998-99,Karnataka,29,Mysuru,545,Kharif     ,1101,Cotton(Lint),Fiber Crops,59668.0,Hectare,153042.0,Tonnes,2.56,Tonnes/Hectare
4152,4151, 1998-99,Karnataka,29,Raichur,546,Kharif     ,1101,Cotton(Lint),Fiber Crops,49208.0,Hectare,58421.0,Tonnes,1.19,Tonnes/Hectare
4153,4152, 1998-99,Karnataka,29,Shivamogga,547,Kharif     ,1101,Cotton(Lint),Fiber Crops,18011.0,Hectare,42405.0,Tonnes,2.35,Tonnes/Hectare
4154,4153, 1998-99,Karnataka,29,Tumakuru,548,Kharif     ,1101,Cotton(Lint),Fiber Crops,1343.0,Hectare,2020.0,Tonnes,1.5,Tonnes/Hectare
4155,4154, 1998-99,Karnataka,29,Uttara Kannada,550,Kharif     ,1101,Cotton(Lint),Fiber Crops,6286.0,Hectare,14823.0,Tonnes,2.36,Tonnes/Hectare
4156,4155, 1998-99,Karnataka,29,Vijayapura,530,Kharif     ,1101,Cotton(Lint),Fiber Crops,8727.0,Hectare,12667.0,Tonnes,1.45,Tonnes/Hectare
4157,4156, 1998-99,Karnataka,29,Bagalkote,524,Whole Year ,502,Dry Chillies,Spices,619.0,Hectare,816.0,Tonnes,1.32,Tonnes/Hectare
4158,4157, 1998-99,Karnataka,29,Ballari,528,Whole Year ,502,Dry Chillies,Spices,11574.0,Hectare,25136.0,Tonnes,2.17,Tonnes/Hectare
4159,4158, 1998-99,Karnataka,29,Bangalore Rural,526,Whole Year ,502,Dry Chillies,Spices,1652.0,Hectare,627.0,Tonnes,0.38,Tonnes/Hectare
4160,4159, 1998-99,Karnataka,29,Belagavi,527,Whole Year ,502,Dry Chillies,Spices,10884.0,Hectare,6945.0,Tonnes,0.64,Tonnes/Hectare
4161,4160, 1998-99,Karnataka,29,Bengaluru Urban,525,Whole Year ,502,Dry Chillies,Spices,162.0,Hectare,159.0,Tonnes,0.98,Tonnes/Hectare
4162,4161, 1998-99,Karnataka,29,Bidar,529,Whole Year ,502,Dry Chillies,Spices,772.0,Hectare,682.0,Tonnes,0.88,Tonnes/Hectare
4163,4162, 1998-99,Karnataka,29,Chamarajanagara,531,Whole Year ,502,Dry Chillies,Spices,511.0,Hectare,491.0,Tonnes,0.96,Tonnes/Hectare
4164,4163, 1998-99,Karnataka,29,Chikkamagaluru,532,Whole Year ,502,Dry Chillies,Spices,2962.0,Hectare,809.0,Tonnes,0.27,Tonnes/Hectare
4165,4164, 1998-99,Karnataka,29,Chitradurga,533,Whole Year ,502,Dry Chillies,Spices,3786.0,Hectare,2120.0,Tonnes,0.56,Tonnes/Hectare
4166,4165, 1998-99,Karnataka,29,Dakshina Kannada,534,Whole Year ,502,Dry Chillies,Spices,468.0,Hectare,608.0,Tonnes,1.3,Tonnes/Hectare
4167,4166, 1998-99,Karnataka,29,Davangere,535,Whole Year ,502,Dry Chillies,Spices,4683.0,Hectare,4237.0,Tonnes,0.9,Tonnes/Hectare
4168,4167, 1998-99,Karnataka,29,Dharwad,536,Whole Year ,502,Dry Chillies,Spices,43111.0,Hectare,33220.0,Tonnes,0.77,Tonnes/Hectare
4169,4168, 1998-99,Karnataka,29,Gadag,537,Whole Year ,502,Dry Chillies,Spices,14529.0,Hectare,6003.0,Tonnes,0.41,Tonnes/Hectare
4170,4169, 1998-99,Karnataka,29,Hassan,539,Whole Year ,502,Dry Chillies,Spices,1712.0,Hectare,4571.0,Tonnes,2.67,Tonnes/Hectare
4171,4170, 1998-99,Karnataka,29,Haveri,540,Whole Year ,502,Dry Chillies,Spices,53823.0,Hectare,41073.0,Tonnes,0.76,Tonnes/Hectare
4172,4171, 1998-99,Karnataka,29,Kalaburagi,538,Whole Year ,502,Dry Chillies,Spices,3070.0,Hectare,4185.0,Tonnes,1.36,Tonnes/Hectare
4173,4172, 1998-99,Karnataka,29,Kodagu,541,Whole Year ,502,Dry Chillies,Spices,256.0,Hectare,1363.0,Tonnes,5.32,Tonnes/Hectare
4174,4173, 1998-99,Karnataka,29,Kolar,542,Whole Year ,502,Dry Chillies,Spices,2070.0,Hectare,1822.0,Tonnes,0.88,Tonnes/Hectare
4175,4174, 1998-99,Karnataka,29,Koppal,543,Whole Year ,502,Dry Chillies,Spices,156.0,Hectare,134.0,Tonnes,0.86,Tonnes/Hectare
4176,4175, 1998-99,Karnataka,29,Mandya,544,Whole Year ,502,Dry Chillies,Spices,1251.0,Hectare,1298.0,Tonnes,1.04,Tonnes/Hectare
4177,4176, 1998-99,Karnataka,29,Mysuru,545,Whole Year ,502,Dry Chillies,Spices,2000.0,Hectare,564.0,Tonnes,0.28,Tonnes/Hectare
4178,4177, 1998-99,Karnataka,29,Raichur,546,Whole Year ,502,Dry Chillies,Spices,1392.0,Hectare,1081.0,Tonnes,0.78,Tonnes/Hectare
4179,4178, 1998-99,Karnataka,29,Shivamogga,547,Whole Year ,502,Dry Chillies,Spices,2217.0,Hectare,1634.0,Tonnes,0.74,Tonnes/Hectare
4180,4179, 1998-99,Karnataka,29,Tumakuru,548,Whole Year ,502,Dry Chillies,Spices,3716.0,Hectare,4467.0,Tonnes,1.2,Tonnes/Hectare
4181,4180, 1998-99,Karnataka,29,Udupi,549,Whole Year ,502,Dry Chillies,Spices,542.0,Hectare,705.0,Tonnes,1.3,Tonnes/Hectare
4182,4181, 1998-99,Karnataka,29,Uttara Kannada,550,Whole Year ,502,Dry Chillies,Spices,125.0,Hectare,111.0,Tonnes,0.89,Tonnes/Hectare
4183,4182, 1998-99,Karnataka,29,Vijayapura,530,Whole Year ,502,Dry Chillies,Spices,2276.0,Hectare,1637.0,Tonnes,0.72,Tonnes/Hectare
4184,4183, 1998-99,Karnataka,29,Bagalkote,524,Whole Year ,508,Garlic,Spices,30.0,Hectare,25.0,Tonnes,0.83,Tonnes/Hectare
4185,4184, 1998-99,Karnataka,29,Ballari,528,Whole Year ,508,Garlic,Spices,2.0,Hectare,5.0,Tonnes,2.5,Tonnes/Hectare
4186,4185, 1998-99,Karnataka,29,Bangalore Rural,526,Whole Year ,508,Garlic,Spices,29.0,Hectare,33.0,Tonnes,1.14,Tonnes/Hectare
4187,4186, 1998-99,Karnataka,29,Belagavi,527,Whole Year ,508,Garlic,Spices,768.0,Hectare,918.0,Tonnes,1.2,Tonnes/Hectare
4188,4187, 1998-99,Karnataka,29,Bidar,529,Whole Year ,508,Garlic,Spices,107.0,Hectare,202.0,Tonnes,1.89,Tonnes/Hectare
4189,4188, 1998-99,Karnataka,29,Chamarajanagara,531,Whole Year ,508,Garlic,Spices,113.0,Hectare,232.0,Tonnes,2.05,Tonnes/Hectare
4190,4189, 1998-99,Karnataka,29,Chikkamagaluru,532,Whole Year ,508,Garlic,Spices,8.0,Hectare,19.0,Tonnes,2.38,Tonnes/Hectare
4191,4190, 1998-99,Karnataka,29,Chitradurga,533,Whole Year ,508,Garlic,Spices,4.0,Hectare,5.0,Tonnes,1.25,Tonnes/Hectare
4192,4191, 1998-99,Karnataka,29,Davangere,535,Whole Year ,508,Garlic,Spices,12.0,Hectare,14.0,Tonnes,1.17,Tonnes/Hectare
4193,4192, 1998-99,Karnataka,29,Dharwad,536,Whole Year ,508,Garlic,Spices,17.0,Hectare,10.0,Tonnes,0.59,Tonnes/Hectare
4194,4193, 1998-99,Karnataka,29,Gadag,537,Whole Year ,508,Garlic,Spices,67.0,Hectare,39.0,Tonnes,0.58,Tonnes/Hectare
4195,4194, 1998-99,Karnataka,29,Hassan,539,Whole Year ,508,Garlic,Spices,16.0,Hectare,43.0,Tonnes,2.69,Tonnes/Hectare
4196,4195, 1998-99,Karnataka,29,Haveri,540,Whole Year ,508,Garlic,Spices,2227.0,Hectare,1292.0,Tonnes,0.58,Tonnes/Hectare
4197,4196, 1998-99,Karnataka,29,Kalaburagi,538,Whole Year ,508,Garlic,Spices,22.0,Hectare,66.0,Tonnes,3.0,Tonnes/Hectare
4198,4197, 1998-99,Karnataka,29,Kolar,542,Whole Year ,508,Garlic,Spices,15.0,Hectare,17.0,Tonnes,1.13,Tonnes/Hectare
4199,4198, 1998-99,Karnataka,29,Tumakuru,548,Whole Year ,508,Garlic,Spices,1.0,Hectare,1.0,Tonnes,1.0,Tonnes/Hectare
4200,4199, 1998-99,Karnataka,29,Vijayapura,530,Whole Year ,508,Garlic,Spices,136.0,Hectare,113.0,Tonnes,0.83,Tonnes/Hectare
4201,4200, 1998-99,Karnataka,29,Bangalore Rural,526,Kharif     ,503,Ginger,Spices,34.0,Hectare,397.0,Tonnes,11.68,Tonnes/Hectare
4202,4201, 1998-99,Karnataka,29,Bengaluru Urban,525,Kharif     ,503,Ginger,Spices,8.0,Hectare,93.0,Tonnes,11.62,Tonnes/Hectare
4203,4202, 1998-99,Karnataka,29,Bidar,529,Kharif     ,503,Ginger,Spices,1089.0,Hectare,13843.0,Tonnes,12.71,Tonnes/Hectare
4204,4203, 1998-99,Karnataka,29,Chikkamagaluru,532,Kharif     ,503,Ginger,Spices,72.0,Hectare,880.0,Tonnes,12.22,Tonnes/Hectare
4205,4204, 1998-99,Karnataka,29,Dakshina Kannada,534,Kharif     ,503,Ginger,Spices,339.0,Hectare,3990.0,Tonnes,11.77,Tonnes/Hectare
4206,4205, 1998-99,Karnataka,29,Davangere,535,Kharif     ,503,Ginger,Spices,1.0,Hectare,13.0,Tonnes,13.0,Tonnes/Hectare
4207,4206, 1998-99,Karnataka,29,Hassan,539,Kharif     ,503,Ginger,Spices,29.0,Hectare,378.0,Tonnes,13.03,Tonnes/Hectare
4208,4207, 1998-99,Karnataka,29,Haveri,540,Kharif     ,503,Ginger,Spices,31.0,Hectare,409.0,Tonnes,13.19,Tonnes/Hectare
4209,4208, 1998-99,Karnataka,29,Kalaburagi,538,Kharif     ,503,Ginger,Spices,19.0,Hectare,248.0,Tonnes,13.05,Tonnes/Hectare
4210,4209, 1998-99,Karnataka,29,Kodagu,541,Kharif     ,503,Ginger,Spices,651.0,Hectare,8423.0,Tonnes,12.94,Tonnes/Hectare
4211,4210, 1998-99,Karnataka,29,Kolar,542,Kharif     ,503,Ginger,Spices,3.0,Hectare,39.0,Tonnes,13.0,Tonnes/Hectare
4212,4211, 1998-99,Karnataka,29,Mandya,544,Kharif     ,503,Ginger,Spices,5.0,Hectare,66.0,Tonnes,13.2,Tonnes/Hectare
4213,4212, 1998-99,Karnataka,29,Mysuru,545,Kharif     ,503,Ginger,Spices,140.0,Hectare,1830.0,Tonnes,13.07,Tonnes/Hectare
4214,4213, 1998-99,Karnataka,29,Raichur,546,Kharif     ,503,Ginger,Spices,1.0,Hectare,13.0,Tonnes,13.0,Tonnes/Hectare
4215,4214, 1998-99,Karnataka,29,Shivamogga,547,Kharif     ,503,Ginger,Spices,1332.0,Hectare,18857.0,Tonnes,14.16,Tonnes/Hectare
4216,4215, 1998-99,Karnataka,29,Tumakuru,548,Kharif     ,503,Ginger,Spices,6.0,Hectare,81.0,Tonnes,13.5,Tonnes/Hectare
4217,4216, 1998-99,Karnataka,29,Udupi,549,Kharif     ,503,Ginger,Spices,128.0,Hectare,1507.0,Tonnes,11.77,Tonnes/Hectare
4218,4217, 1998-99,Karnataka,29,Uttara Kannada,550,Kharif     ,503,Ginger,Spices,8.0,Hectare,102.0,Tonnes,12.75,Tonnes/Hectare
4219,4218, 1998-99,Karnataka,29,Bagalkote,524,Rabi       ,201,Gram,Pulses,17835.0,Hectare,15170.0,Tonnes,0.85,Tonnes/Hectare
4220,4219, 1998-99,Karnataka,29,Ballari,528,Rabi       ,201,Gram,Pulses,9325.0,Hectare,6070.0,Tonnes,0.65,Tonnes/Hectare
4221,4220, 1998-99,Karnataka,29,Bangalore Rural,526,Rabi       ,201,Gram,Pulses,50.0,Hectare,35.0,Tonnes,0.7,Tonnes/Hectare
4222,4221, 1998-99,Karnataka,29,Belagavi,527,Rabi       ,201,Gram,Pulses,24199.0,Hectare,17873.0,Tonnes,0.74,Tonnes/Hectare
4223,4222, 1998-99,Karnataka,29,Bidar,529,Rabi       ,201,Gram,Pulses,41731.0,Hectare,18557.0,Tonnes,0.44,Tonnes/Hectare
4224,4223, 1998-99,Karnataka,29,Chamarajanagara,531,Rabi       ,201,Gram,Pulses,748.0,Hectare,201.0,Tonnes,0.27,Tonnes/Hectare
4225,4224, 1998-99,Karnataka,29,Chikkamagaluru,532,Rabi       ,201,Gram,Pulses,3670.0,Hectare,3476.0,Tonnes,0.95,Tonnes/Hectare
4226,4225, 1998-99,Karnataka,29,Chitradurga,533,Rabi       ,201,Gram,Pulses,2960.0,Hectare,1627.0,Tonnes,0.55,Tonnes/Hectare
4227,4226, 1998-99,Karnataka,29,Davangere,535,Rabi       ,201,Gram,Pulses,2151.0,Hectare,1114.0,Tonnes,0.52,Tonnes/Hectare
4228,4227, 1998-99,Karnataka,29,Dharwad,536,Rabi       ,201,Gram,Pulses,25359.0,Hectare,15281.0,Tonnes,0.6,Tonnes/Hectare
4229,4228, 1998-99,Karnataka,29,Gadag,537,Rabi       ,201,Gram,Pulses,26180.0,Hectare,13291.0,Tonnes,0.51,Tonnes/Hectare
4230,4229, 1998-99,Karnataka,29,Hassan,539,Rabi       ,201,Gram,Pulses,3937.0,Hectare,909.0,Tonnes,0.23,Tonnes/Hectare
4231,4230, 1998-99,Karnataka,29,Haveri,540,Rabi       ,201,Gram,Pulses,1902.0,Hectare,1169.0,Tonnes,0.61,Tonnes/Hectare
4232,4231, 1998-99,Karnataka,29,Kalaburagi,538,Rabi       ,201,Gram,Pulses,119488.0,Hectare,62134.0,Tonnes,0.52,Tonnes/Hectare
4233,4232, 1998-99,Karnataka,29,Kolar,542,Rabi       ,201,Gram,Pulses,21.0,Hectare,15.0,Tonnes,0.71,Tonnes/Hectare
4234,4233, 1998-99,Karnataka,29,Koppal,543,Rabi       ,201,Gram,Pulses,11179.0,Hectare,5352.0,Tonnes,0.48,Tonnes/Hectare
4235,4234, 1998-99,Karnataka,29,Mandya,544,Rabi       ,201,Gram,Pulses,57.0,Hectare,38.0,Tonnes,0.67,Tonnes/Hectare
4236,4235, 1998-99,Karnataka,29,Mysuru,545,Rabi       ,201,Gram,Pulses,923.0,Hectare,213.0,Tonnes,0.23,Tonnes/Hectare
4237,4236, 1998-99,Karnataka,29,Raichur,546,Rabi       ,201,Gram,Pulses,14597.0,Hectare,10077.0,Tonnes,0.69,Tonnes/Hectare
4238,4237, 1998-99,Karnataka,29,Shivamogga,547,Rabi       ,201,Gram,Pulses,332.0,Hectare,186.0,Tonnes,0.56,Tonnes/Hectare
4239,4238, 1998-99,Karnataka,29,Tumakuru,548,Rabi       ,201,Gram,Pulses,474.0,Hectare,260.0,Tonnes,0.55,Tonnes/Hectare
4240,4239, 1998-99,Karnataka,29,Uttara Kannada,550,Rabi       ,201,Gram,Pulses,128.0,Hectare,70.0,Tonnes,0.55,Tonnes/Hectare
4241,4240, 1998-99,Karnataka,29,Vijayapura,530,Rabi       ,201,Gram,Pulses,48080.0,Hectare,29390.0,Tonnes,0.61,Tonnes/Hectare
4242,4241, 1998-99,Karnataka,29,Bagalkote,524,Kharif     ,1001,Groundnut,Oilseeds,16368.0,Hectare,7734.0,Tonnes,0.47,Tonnes/Hectare
4243,4242, 1998-99,Karnataka,29,Bagalkote,524,Rabi       ,1001,Groundnut,Oilseeds,15849.0,Hectare,24166.0,Tonnes,1.52,Tonnes/Hectare
4244,4243, 1998-99,Karnataka,29,Ballari,528,Kharif     ,1001,Groundnut,Oilseeds,68396.0,Hectare,61555.0,Tonnes,0.9,Tonnes/Hectare
4245,4244, 1998-99,Karnataka,29,Ballari,528,Rabi       ,1001,Groundnut,Oilseeds,25407.0,Hectare,25244.0,Tonnes,0.99,Tonnes/Hectare
4246,4245, 1998-99,Karnataka,29,Bangalore Rural,526,Kharif     ,1001,Groundnut,Oilseeds,23543.0,Hectare,24490.0,Tonnes,1.04,Tonnes/Hectare
4247,4246, 1998-99,Karnataka,29,Bangalore Rural,526,Rabi       ,1001,Groundnut,Oilseeds,1113.0,Hectare,1319.0,Tonnes,1.19,Tonnes/Hectare
4248,4247, 1998-99,Karnataka,29,Belagavi,527,Kharif     ,1001,Groundnut,Oilseeds,81367.0,Hectare,68291.0,Tonnes,0.84,Tonnes/Hectare
4249,4248, 1998-99,Karnataka,29,Belagavi,527,Rabi       ,1001,Groundnut,Oilseeds,4653.0,Hectare,5313.0,Tonnes,1.14,Tonnes/Hectare
4250,4249, 1998-99,Karnataka,29,Bengaluru Urban,525,Kharif     ,1001,Groundnut,Oilseeds,769.0,Hectare,709.0,Tonnes,0.92,Tonnes/Hectare
4251,4250, 1998-99,Karnataka,29,Bengaluru Urban,525,Rabi       ,1001,Groundnut,Oilseeds,116.0,Hectare,137.0,Tonnes,1.18,Tonnes/Hectare
4252,4251, 1998-99,Karnataka,29,Bidar,529,Kharif     ,1001,Groundnut,Oilseeds,2344.0,Hectare,681.0,Tonnes,0.29,Tonnes/Hectare
4253,4252, 1998-99,Karnataka,29,Bidar,529,Rabi       ,1001,Groundnut,Oilseeds,1423.0,Hectare,1983.0,Tonnes,1.39,Tonnes/Hectare
4254,4253, 1998-99,Karnataka,29,Chamarajanagara,531,Kharif     ,1001,Groundnut,Oilseeds,17248.0,Hectare,22861.0,Tonnes,1.33,Tonnes/Hectare
4255,4254, 1998-99,Karnataka,29,Chamarajanagara,531,Rabi       ,1001,Groundnut,Oilseeds,594.0,Hectare,658.0,Tonnes,1.11,Tonnes/Hectare
4256,4255, 1998-99,Karnataka,29,Chikkamagaluru,532,Kharif     ,1001,Groundnut,Oilseeds,5561.0,Hectare,7173.0,Tonnes,1.29,Tonnes/Hectare
4257,4256, 1998-99,Karnataka,29,Chikkamagaluru,532,Rabi       ,1001,Groundnut,Oilseeds,1986.0,Hectare,2847.0,Tonnes,1.43,Tonnes/Hectare
4258,4257, 1998-99,Karnataka,29,Chitradurga,533,Kharif     ,1001,Groundnut,Oilseeds,155527.0,Hectare,191503.0,Tonnes,1.23,Tonnes/Hectare
4259,4258, 1998-99,Karnataka,29,Chitradurga,533,Rabi       ,1001,Groundnut,Oilseeds,5545.0,Hectare,6938.0,Tonnes,1.25,Tonnes/Hectare
4260,4259, 1998-99,Karnataka,29,Davangere,535,Kharif     ,1001,Groundnut,Oilseeds,27008.0,Hectare,25351.0,Tonnes,0.94,Tonnes/Hectare
4261,4260, 1998-99,Karnataka,29,Davangere,535,Rabi       ,1001,Groundnut,Oilseeds,10704.0,Hectare,22443.0,Tonnes,2.1,Tonnes/Hectare
4262,4261, 1998-99,Karnataka,29,Dharwad,536,Kharif     ,1001,Groundnut,Oilseeds,38406.0,Hectare,38237.0,Tonnes,1.0,Tonnes/Hectare
4263,4262, 1998-99,Karnataka,29,Dharwad,536,Rabi       ,1001,Groundnut,Oilseeds,1531.0,Hectare,2132.0,Tonnes,1.39,Tonnes/Hectare
4264,4263, 1998-99,Karnataka,29,Gadag,537,Kharif     ,1001,Groundnut,Oilseeds,77698.0,Hectare,53509.0,Tonnes,0.69,Tonnes/Hectare
4265,4264, 1998-99,Karnataka,29,Gadag,537,Rabi       ,1001,Groundnut,Oilseeds,6743.0,Hectare,5669.0,Tonnes,0.84,Tonnes/Hectare
4266,4265, 1998-99,Karnataka,29,Hassan,539,Kharif     ,1001,Groundnut,Oilseeds,1884.0,Hectare,1826.0,Tonnes,0.97,Tonnes/Hectare
4267,4266, 1998-99,Karnataka,29,Hassan,539,Rabi       ,1001,Groundnut,Oilseeds,2319.0,Hectare,2747.0,Tonnes,1.18,Tonnes/Hectare
4268,4267, 1998-99,Karnataka,29,Haveri,540,Kharif     ,1001,Groundnut,Oilseeds,29150.0,Hectare,33033.0,Tonnes,1.13,Tonnes/Hectare
4269,4268, 1998-99,Karnataka,29,Haveri,540,Rabi       ,1001,Groundnut,Oilseeds,8701.0,Hectare,12118.0,Tonnes,1.39,Tonnes/Hectare
4270,4269, 1998-99,Karnataka,29,Kalaburagi,538,Kharif     ,1001,Groundnut,Oilseeds,59104.0,Hectare,19989.0,Tonnes,0.34,Tonnes/Hectare
4271,4270, 1998-99,Karnataka,29,Kalaburagi,538,Rabi       ,1001,Groundnut,Oilseeds,58901.0,Hectare,59987.0,Tonnes,1.02,Tonnes/Hectare
4272,4271, 1998-99,Karnataka,29,Kolar,542,Kharif     ,1001,Groundnut,Oilseeds,84759.0,Hectare,69141.0,Tonnes,0.82,Tonnes/Hectare
4273,4272, 1998-99,Karnataka,29,Kolar,542,Rabi       ,1001,Groundnut,Oilseeds,2135.0,Hectare,2365.0,Tonnes,1.11,Tonnes/Hectare
4274,4273, 1998-99,Karnataka,29,Koppal,543,Kharif     ,1001,Groundnut,Oilseeds,33546.0,Hectare,13592.0,Tonnes,0.41,Tonnes/Hectare
4275,4274, 1998-99,Karnataka,29,Koppal,543,Rabi       ,1001,Groundnut,Oilseeds,19845.0,Hectare,17929.0,Tonnes,0.9,Tonnes/Hectare
4276,4275, 1998-99,Karnataka,29,Mandya,544,Kharif     ,1001,Groundnut,Oilseeds,8857.0,Hectare,7657.0,Tonnes,0.86,Tonnes/Hectare
4277,4276, 1998-99,Karnataka,29,Mandya,544,Rabi       ,1001,Groundnut,Oilseeds,125.0,Hectare,148.0,Tonnes,1.18,Tonnes/Hectare
4278,4277, 1998-99,Karnataka,29,Mysuru,545,Kharif     ,1001,Groundnut,Oilseeds,10799.0,Hectare,12051.0,Tonnes,1.12,Tonnes/Hectare
4279,4278, 1998-99,Karnataka,29,Mysuru,545,Rabi       ,1001,Groundnut,Oilseeds,991.0,Hectare,1098.0,Tonnes,1.11,Tonnes/Hectare
4280,4279, 1998-99,Karnataka,29,Raichur,546,Kharif     ,1001,Groundnut,Oilseeds,35726.0,Hectare,14179.0,Tonnes,0.4,Tonnes/Hectare
4281,4280, 1998-99,Karnataka,29,Raichur,546,Rabi       ,1001,Groundnut,Oilseeds,14314.0,Hectare,14836.0,Tonnes,1.04,Tonnes/Hectare
4282,4281, 1998-99,Karnataka,29,Shivamogga,547,Kharif     ,1001,Groundnut,Oilseeds,2883.0,Hectare,2791.0,Tonnes,0.97,Tonnes/Hectare
4283,4282, 1998-99,Karnataka,29,Shivamogga,547,Rabi       ,1001,Groundnut,Oilseeds,2516.0,Hectare,3689.0,Tonnes,1.47,Tonnes/Hectare
4284,4283, 1998-99,Karnataka,29,Tumakuru,548,Kharif     ,1001,Groundnut,Oilseeds,174731.0,Hectare,237842.0,Tonnes,1.36,Tonnes/Hectare
4285,4284, 1998-99,Karnataka,29,Tumakuru,548,Rabi       ,1001,Groundnut,Oilseeds,15392.0,Hectare,26342.0,Tonnes,1.71,Tonnes/Hectare
4286,4285, 1998-99,Karnataka,29,Udupi,549,Kharif     ,1001,Groundnut,Oilseeds,13.0,Hectare,12.0,Tonnes,0.92,Tonnes/Hectare
4287,4286, 1998-99,Karnataka,29,Udupi,549,Rabi       ,1001,Groundnut,Oilseeds,2943.0,Hectare,5885.0,Tonnes,2.0,Tonnes/Hectare
4288,4287, 1998-99,Karnataka,29,Uttara Kannada,550,Kharif     ,1001,Groundnut,Oilseeds,765.0,Hectare,713.0,Tonnes,0.93,Tonnes/Hectare
4289,4288, 1998-99,Karnataka,29,Uttara Kannada,550,Rabi       ,1001,Groundnut,Oilseeds,3288.0,Hectare,6409.0,Tonnes,1.95,Tonnes/Hectare
4290,4289, 1998-99,Karnataka,29,Vijayapura,530,Kharif     ,1001,Groundnut,Oilseeds,56125.0,Hectare,14096.0,Tonnes,0.25,Tonnes/Hectare
4291,4290, 1998-99,Karnataka,29,Vijayapura,530,Rabi       ,1001,Groundnut,Oilseeds,10311.0,Hectare,10716.0,Tonnes,1.04,Tonnes/Hectare
4292,4291, 1998-99,Karnataka,29,Bagalkote,524,Kharif     ,206,Horse-Gram,Pulses,3372.0,Hectare,1156.0,Tonnes,0.34,Tonnes/Hectare
4293,4292, 1998-99,Karnataka,29,Bagalkote,524,Rabi       ,206,Horse-Gram,Pulses,2098.0,Hectare,608.0,Tonnes,0.29,Tonnes/Hectare
4294,4293, 1998-99,Karnataka,29,Ballari,528,Kharif     ,206,Horse-Gram,Pulses,10976.0,Hectare,4984.0,Tonnes,0.45,Tonnes/Hectare
4295,4294, 1998-99,Karnataka,29,Ballari,528,Rabi       ,206,Horse-Gram,Pulses,2428.0,Hectare,1119.0,Tonnes,0.46,Tonnes/Hectare
4296,4295, 1998-99,Karnataka,29,Bangalore Rural,526,Kharif     ,206,Horse-Gram,Pulses,6374.0,Hectare,2695.0,Tonnes,0.42,Tonnes/Hectare
4297,4296, 1998-99,Karnataka,29,Bangalore Rural,526,Rabi       ,206,Horse-Gram,Pulses,3654.0,Hectare,2236.0,Tonnes,0.61,Tonnes/Hectare
4298,4297, 1998-99,Karnataka,29,Belagavi,527,Kharif     ,206,Horse-Gram,Pulses,12026.0,Hectare,3782.0,Tonnes,0.31,Tonnes/Hectare
4299,4298, 1998-99,Karnataka,29,Belagavi,527,Rabi       ,206,Horse-Gram,Pulses,2244.0,Hectare,420.0,Tonnes,0.19,Tonnes/Hectare
4300,4299, 1998-99,Karnataka,29,Bengaluru Urban,525,Kharif     ,206,Horse-Gram,Pulses,2603.0,Hectare,1246.0,Tonnes,0.48,Tonnes/Hectare
4301,4300, 1998-99,Karnataka,29,Bengaluru Urban,525,Rabi       ,206,Horse-Gram,Pulses,3221.0,Hectare,1934.0,Tonnes,0.6,Tonnes/Hectare
4302,4301, 1998-99,Karnataka,29,Bidar,529,Kharif     ,206,Horse-Gram,Pulses,109.0,Hectare,52.0,Tonnes,0.48,Tonnes/Hectare
4303,4302, 1998-99,Karnataka,29,Chamarajanagara,531,Kharif     ,206,Horse-Gram,Pulses,1175.0,Hectare,534.0,Tonnes,0.45,Tonnes/Hectare
4304,4303, 1998-99,Karnataka,29,Chamarajanagara,531,Rabi       ,206,Horse-Gram,Pulses,15881.0,Hectare,7076.0,Tonnes,0.45,Tonnes/Hectare
4305,4304, 1998-99,Karnataka,29,Chikkamagaluru,532,Kharif     ,206,Horse-Gram,Pulses,5100.0,Hectare,3479.0,Tonnes,0.68,Tonnes/Hectare
4306,4305, 1998-99,Karnataka,29,Chikkamagaluru,532,Rabi       ,206,Horse-Gram,Pulses,9181.0,Hectare,5050.0,Tonnes,0.55,Tonnes/Hectare
4307,4306, 1998-99,Karnataka,29,Chitradurga,533,Kharif     ,206,Horse-Gram,Pulses,9976.0,Hectare,9724.0,Tonnes,0.97,Tonnes/Hectare
4308,4307, 1998-99,Karnataka,29,Chitradurga,533,Rabi       ,206,Horse-Gram,Pulses,5658.0,Hectare,1758.0,Tonnes,0.31,Tonnes/Hectare
4309,4308, 1998-99,Karnataka,29,Dakshina Kannada,534,Kharif     ,206,Horse-Gram,Pulses,316.0,Hectare,151.0,Tonnes,0.48,Tonnes/Hectare
4310,4309, 1998-99,Karnataka,29,Dakshina Kannada,534,Rabi       ,206,Horse-Gram,Pulses,10.0,Hectare,6.0,Tonnes,0.6,Tonnes/Hectare
